oligos_id,total_per_sample
843C..pool415,20166
843D..pool415,25874
843E..pool415,49334
845A..pool458.BMT,43416
845B..pool458.BMT,99096
845C..pool458.BMT,80814
846A..pool487,174550
846B..pool487,35516
846C..pool769,94090
847A..pool415,42142
847B..pool415,20388
847C..pool415,47174
847D..pool415,21114
847E..pool415,26876
848C..pool466,10192
848D..pool466,35020
849A..pool487,19434
849B..pool487,42690
851A..pool462,9664
851B..pool462,28402
851C..pool462,19316
852A..pool466,42734
852B..pool466,12108
852C..pool466,15808
852D..pool466,16284
852E..pool466,20554
852F..pool466,29678
853A..pool487,18432
853B..pool487,24128
854A..pool417,83542
854B..pool417,81062
854C..pool417,81950
854D..pool487,7622
857A..pool416,77760
857D..pool416,64016
858A..pool417,65856
858B..pool417,102638
858C..pool417,68786
860A..pool466,30344
860B..pool466,22826
860C..pool466,21606
861A..pool416,121798
861B..pool416,66566
861C..pool416,51506
861D..pool416,65318
862A..pool458.BMT,31636
862B..pool458.BMT,77976
862D..pool458.BMT,80336
863A..pool417,105538
863B..pool417,40498
863C..pool417,76028
863D..pool466,8362
863E..pool466,28506
863F..pool466,21744
863G..pool466,25916
864B..pool414,11810
864D..pool467,31790
865A..pool458.BMT,71696
865B..pool458.BMT,81054
865C..pool458.BMT,67574
866A..pool467,122630
866B..pool467,5964
866C..pool467,30580
866D..pool467,6440
868B..pool488,35078
868C..pool488,4634
868D..pool488,20612
868E..pool488,30216
868G..pool488,13238
868H..pool488,11832
868I..pool488,25354
868J..pool488,13586
870A..pool467,13256
870B..pool467,45490
870C..pool467,45810
870D..pool467,29008
870E..pool467,40658
870F..pool467,127022
872A..pool466,14904
872B..pool466,10614
872C..pool466,34560
872D..pool466,14990
872E..pool466,24460
873A..pool460,56938
873B..pool460,137822
873C..pool460,29544
873E..pool460,87830
873F..pool460,77538
873G..pool460,46982
873H..pool488,4796
875A..pool467,39078
875B..pool467,10688
875C..pool467,49708
875D..pool467,56212
875E..pool467,19904
876A..pool466,18612
876B..pool466,33168
876C..pool466,16816
876D..pool466,21074
876E..pool466,35366
876F..pool466,29292
877B..pool467,57240
877D..pool467,14686
877E..pool467,10850
878A..pool461,36498
878B..pool461,86910
878D..pool461,69534
878E..pool461,74038
882A..pool456,43734
882B..pool456,83752
882C..pool456,55470
882D..pool456,124768
882E..pool456,83094
882F..pool456,61588
882G..pool456,110128
883E..pool488,48272
883F..pool488,24412
883G..pool488,7542
883H..pool488,28818
883I..pool592,11824
884A..pool467,35144
884B..pool467,10386
884C..pool467,55230
884D..pool467,13128
884E..pool467,27058
885A..pool467,40954
885B..pool467,16866
885C..pool467,53796
885D..pool467,62030
885E..pool467,39468
886A..pool488,19562
886B..pool488,8950
887A..pool456,102872
887B..pool456,233238
887C..pool456,30008
887E..pool456,77608
887F..pool456,119192
888A..pool467,28000
888B..pool467,10412
888C..pool467,16852
888D..pool467,148048
889A..pool467,44990
889B..pool467,3972
889C..pool467,30560
890A..pool462,44570
890B..pool462,55762
890C..pool462,10440
892A..pool432,443422
892B..pool432,238776
892C..pool432,114734
892D..pool432,127060
892E..pool488,48112
892F..pool488,7292
893A..pool488,31976
894A..pool467,34628
894B..pool467,20402
894C..pool467,27838
895A..pool488,17400
896A..pool461,80434
896B..pool461,98250
896D..pool461,109342
896E..pool461,53472
896F..pool461,79566
896G..pool461,71306
896I..pool461,55910
896J..pool488,6332
897A..pool437,136620
897B..pool437,82886
898A..pool488,22198
899A..pool467,10758
899B..pool467,28948
899C..pool467,25724
900A..pool461,35534
902A..pool466,11468
902B..pool466,13720
902C..pool466,8036
902D..pool466,35770
903A..pool488,42920
904A..pool467,17590
904B..pool467,53298
904E..pool467,35974
905A..pool461,100320
905B..pool461,52892
906A..pool462,59492
906B..pool462,3780
906C..pool462,27148
907A..pool467,19712
907B..pool467,50640
907C..pool467,5954
908A..pool467,30682
908B..pool467,39056
908D..pool467,41280
908E..pool467,37696
909A..pool459,115602
909B..pool459,47504
909C..pool459,83902
909D..pool459,57382
910A..pool466,11616
910B..pool466,27610
910C..pool466,27618
911A..pool488,14850
911B..pool488,8856
913A..pool488,65064
913B..pool488,46036
915A..pool488,37096
916A..pool472,22350
916C..pool472,13990
916D..pool472,8866
916E..pool472,15942
917A..pool472,30160
917C..pool472,10192
917D..pool472,24128
918A..pool488,11602
919A..pool488,13420
919B..pool488,39252
91A..pool219,37728
91C..pool219,37866
91D..pool263,24508
91E..pool219,2332
91F..pool219,8138
91G..pool219,12198
91H..pool219,9796
91I..pool219,29234
920A..pool472,39192
920B..pool472,22358
920C..pool472,21608
920D..pool472,27376
921A..pool472,34406
921B..pool472,28794
921F..pool472,38154
921G..pool472,30674
922A..pool472,32036
922B..pool472,12490
922C..pool472,32318
923A..pool471,10250
923B..pool471,32338
923C..pool471,14638
923E..pool472,30024
923F..pool472,15102
924A..pool488,3956
924B..pool488,26218
924C..pool488,6518
924D..pool488,50472
924E..pool488,9038
925A..pool488,31198
925B..pool488,46904
925C..pool488,6468
925D..pool488,29960
925E..pool488,17450
926A..pool471,6904
926B..pool471,29268
926C..pool471,19738
926D..pool471,32874
926E..pool471,55172
926F..pool488,55968
926G..pool769,217190
927A..pool488,4148
927B..pool488,12778
928A..pool488,37648
928B..pool488,44684
929A..pool456,86834
929B..pool456,92658
929C..pool456,64706
930A..pool456,86944
930B..pool456,112586
930C..pool456,56708
930E..pool456,63818
930F..pool456,86550
930G..pool456,43890
930H..pool456,138950
930I..pool488,25444
930J..pool489,49520
932A..pool471,49346
932C..pool471,19774
932D..pool471,20634
932E..pool471,35864
932G..pool471,19410
932H..pool550,116484
932I..pool550,14916
932J..pool550,69410
933A..pool489,6616
933B..pool489,44546
933C..pool489,24208
934A..pool471,20400
934B..pool471,18954
934C..pool471,6302
934D..pool471,29502
936A..pool471,4956
936C..pool471,2006
936D..pool471,5784
936E..pool471,12662
937B..pool489,53228
937C..pool489,2956
938A..pool489,5474
938B..pool489,53474
939A..pool489,32350
939B..pool489,39514
939C..pool489,25544
940A..pool489,12290
940B..pool489,9956
940C..pool489,70090
941A..pool471,40988
941B..pool471,16688
941C..pool471,40554
941D..pool471,53668
943A..pool489,48826
943B..pool489,4932
943C..pool489,48464
943D..pool489,9802
943E..pool489,44514
943F..pool489,65044
946A..pool471,37526
946B..pool471,12322
946D..pool471,39186
946E..pool471,23632
946F..pool489,6892
947A..pool471,41530
947B..pool471,45778
947C..pool471,10672
947D..pool471,14374
947E..pool471,24754
947F..pool471,9000
948A..pool471,26752
948B..pool471,15946
948D..pool471,29458
948E..pool471,17530
949A..pool471,43752
949B..pool471,110180
949C..pool471,30892
949D..pool471,30842
949E..pool471,43142
949F..pool471,43386
950A..pool470,20782
950B..pool470,60554
950C..pool470,72654
950D..pool470,69232
951A..pool489,78000
951B..pool489,2292
952A..pool470,12492
952B..pool470,3186
952D..pool470,26368
952E..pool470,58280
953A..pool489,27472
953B..pool489,34796
953C..pool489,56114
954A..pool470,77078
954D..pool470,30342
954E..pool470,34664
955A..pool456,122774
955B..pool456,94328
955C..pool456,120798
956A..pool456,107112
956B..pool456,70002
956C..pool456,27122
956D..pool456,19946
956E..pool456,81614
956F..pool456,93734
956G..pool456,84836
956H..pool489,11590
956I..pool489,47946
957A..pool470,46688
957B..pool470,31314
957C..pool470,22696
957D..pool489,31774
961A..pool470,80284
961B..pool470,52864
961C..pool470,23958
961D..pool470,53728
961E..pool470,13262
961F..pool769,84610
963A..pool470,25346
963B..pool470,77980
963C..pool470,6780
963D..pool470,49738
963E..pool470,31726
963F..pool470,37348
963G..pool470,37284
964A..pool489,71054
964B..pool489,28480
966A..pool489,25234
966B..pool489,34110
966C..pool489,47810
966D..pool489,15038
966E..pool489,2842
966F..pool489,1366
966G..pool769,108930
969A..pool470,34542
969B..pool470,45050
969C..pool470,72860
969D..pool470,11752
969E..pool470,77988
969F..pool490,12846
969G..pool490,22814
970A..pool490,44114
970B..pool490,13234
972C..pool862,862076
972D..pool862,113104
972E..pool862,214730
972F..pool862,118676
972G..pool862,30240
972H..pool862,125766
972I..pool862,216384
972K..pool862,176252
972L..pool862,270858
972M..pool862,105450
972N..pool862,51828
972O..pool862,265662
972P..pool862,55252
972Q..pool862,110570
972R..pool862,41480
973A..pool470,46736
973B..pool470,21722
973C..pool470,77656
974A..pool490,14406
974B..pool490,15458
974C..pool490,30728
977C..pool687,115146
979A..pool470,74084
979B..pool470,30274
979C..pool470,36664
979D..pool470,58598
979E..pool470,12020
981A..pool490,9286
981B..pool490,16302
981C..pool490,21306
982A..pool470,21082
982B..pool470,47028
982C..pool470,62990
982D..pool470,63624
983A..pool470,31268
983C..pool470,43512
983D..pool470,17496
984A..pool490,12684
984B..pool490,28174
984C..pool490,19476
984D..pool490,18258
985A..pool490,52212
985B..pool490,7484
985C..pool490,15456
986A..pool490,8244
986B..pool490,49012
987A..pool490,23024
987B..pool490,10140
987C..pool490,8208
987D..pool490,26668
987E..pool592,30650
988A..pool490,46276
988B..pool490,30388
988C..pool490,38172
991A..pool490,23162
991B..pool490,3690
991D..pool490,13440
992A..pool473,639986
992B..pool473,277740
992C..pool473,285754
994B..pool929,305772
994C..pool929,163256
994D..pool929,330122
994E..pool929,310608
994G..pool929,342298
995A..pool490,8012
995B..pool490,30948
995C..pool490,10434
995D..pool490,25386
996A..pool490,5838
996B..pool490,30442
996C..pool490,13866
996D..pool490,24758
blank.05.aes.260,103232
blank.05.aes.263,651826
FMT.0001A..pool460,44020
FMT.0001B..pool473,699422
FMT.0001C..pool473,735196
FMT.0002A..pool473,639210
FMT.0002B..pool483,63130
FMT.0002C..pool483,66754
FMT.0002D..pool479,212890
FMT.0003B..pool549,92598
FMT.0003C..pool549,61560
FMT.0003D..pool549,70536
FMT.0003E..pool491,1425108
FMT.0004A..pool461,164514
FMT.0004B..pool491,968382
FMT.0005A..pool461,174370
FMT.0005B..pool483,51910
FMT.0005C..pool549,61182
FMT.0005D..pool549,82456
FMT.0005E..pool491,476144
FMT.0005F..pool491,2079216
FMT.0006A..pool491,1314390
FMT.0006B..pool549,75438
FMT.0007A..pool500,556464
FMT.0007B..pool549,138432
FMT.0007C..pool549,80238
FMT.0007D..pool462,9670
FMT.0008B..pool549,78498
FMT.0009A..pool594,50660
FMT.0009AA..pool570,39652
FMT.0009BB..pool591,31820
FMT.0009C..pool549,64522
FMT.0009CC..pool594,91656
FMT.0009D..pool549,91678
FMT.0009DD..pool621,284210
FMT.0009E..pool549,117444
FMT.0009F..pool549,106186
FMT.0009H..pool563,5324
FMT.0009I..pool563,38166
FMT.0009L..pool563,5454
FMT.0009P..pool462,33638
FMT.0009R..pool563,57886
FMT.0009U..pool549,60658
FMT.0009V..pool549,56676
FMT.0009W..pool549,50408
FMT.0009X..pool549,118620
FMT.0009Y..pool652,264862
FMT.0009Z..pool549,73128
FMT.0010A..pool594,36874
FMT.0010B..pool549,73672
FMT.0010C..pool549,50252
FMT.0010E..pool680,33542
FMT.0010F..pool549,63428
FMT.0010H..pool549,54616
FMT.0010J..pool549,62068
FMT.0010M..pool549,59992
FMT.0010O..pool549,56124
FMT.0010Q..pool549,90208
FMT.0011A..pool462,47572
FMT.0011B..pool549,43482
FMT.0011C..pool514,37540
FMT.0011D..pool549,120156
FMT.0012A..pool462,37796
FMT.0012B..pool549,110164
FMT.0012D..pool549,68714
FMT.0012E..pool549,65476
FMT.0012F..pool549,53678
FMT.0012G..pool522.FMT,40076
FMT.0012H..pool549,66050
FMT.0012I..pool550,41752
FMT.0012J..pool550,75986
FMT.0012L..pool563,35162
FMT.0012M..pool591,30498
FMT.0012N..pool591,12682
FMT.0012P..pool594,64988
FMT.0012Q..pool777,64248
FMT.0013A..pool462,18476
FMT.0013B..pool550,53720
FMT.0013C..pool550,55874
FMT.0013D..pool550,123554
FMT.0013E..pool550,112674
FMT.0013G..pool550,108188
FMT.0013H..pool550,86188
FMT.0013I..pool550,35942
FMT.0013J..pool550,60364
FMT.0013K..pool550,106928
FMT.0013L..pool550,70194
FMT.0013M..pool550,68688
FMT.0013N..pool550,36598
FMT.0013O..pool522.FMT,45890
FMT.0013P..pool550,141384
FMT.0014A..pool514,83412
FMT.0014B..pool550,121274
FMT.0014C..pool550,90730
FMT.0014D..pool550,79314
FMT.0014E..pool550,63550
FMT.0014F..pool550,52750
FMT.0014G..pool550,94348
FMT.0014H..pool550,30068
FMT.0014J..pool550,37522
FMT.0014K..pool550,5150
FMT.0014L..pool550,10046
FMT.0014M..pool550,12210
FMT.0014P..pool522.FMT,42522
FMT.0016A..pool514,69246
FMT.0016B..pool550,88066
FMT.0016C..pool522.FMT,47586
FMT.0016D..pool530,45906
FMT.0016E..pool594,42296
FMT.0016F..pool687,66492
FMT.0016G..pool687,61382
FMT.0016H..pool728,45924
FMT.0016I..pool728,72672
FMT.0018A..pool522.FMT,227270
FMT.0018B..pool550,61070
FMT.0018C..pool550,73904
FMT.0018D..pool530,37878
FMT.0018E..pool551.FMT,75672
FMT.0018F..pool687,87644
FMT.0019A..pool530,27736
FMT.0019B..pool550,96078
FMT.0019C..pool550,105540
FMT.0019D..pool550,54904
FMT.0019E..pool550,102606
FMT.0019F..pool535,49466
FMT.0020A..pool530,41892
FMT.0020B..pool563,118400
FMT.0020C..pool550,139328
FMT.0020D..pool530,29264
FMT.0020E..pool550,95374
FMT.0021A..pool551.FMT,112364
FMT.0021B..pool563,56154
FMT.0021C..pool563,141594
FMT.0021D..pool563,26122
FMT.0021E..pool554,75184
FMT.0022A..pool530,64674
FMT.0022B..pool550,78246
FMT.0022C..pool551.FMT,54502
FMT.0022D..pool554,52270
FMT.0022E..pool554,76080
FMT.0022F..pool563,3112
FMT.0022I..pool604,31436
FMT.0022J..pool621,205588
FMT.0022K..pool777,44318
FMT.0022L..pool777,63132
FMT.0022M..pool777,67262
FMT.0023A..pool535,181314
FMT.0023B..pool550,123352
FMT.0023C..pool550,108982
FMT.0023D..pool550,144656
FMT.0023E..pool551.FMT,148720
FMT.0023F..pool551.FMT,106392
FMT.0023G..pool551.FMT,96334
FMT.0023H..pool551.FMT,90884
FMT.0023I..pool551.FMT,63950
FMT.0023J..pool551.FMT,72944
FMT.0023K..pool554,15400
FMT.0023L..pool554,88200
FMT.0023M..pool570,50710
FMT.0027A..pool553,1208524
FMT.0027B..pool554,43774
FMT.0027C..pool563,15818
FMT.0027D..pool563,52370
FMT.0027E..pool554,24074
FMT.0027F..pool687,91072
FMT.0028A..pool554,115760
FMT.0028B..pool563,92908
FMT.0028C..pool570,13218
FMT.0028E..pool563,43752
FMT.0028F..pool570,29778
FMT.0028G..pool564,157548
FMT.0028H..pool564,177674
FMT.0028I..pool570,66958
FMT.0030A..pool563,32690
FMT.0033A..pool563,379500
FMT.0033B..pool570,23358
FMT.0033D..pool570,14214
FMT.0033E..pool570,330022
FMT.0033F..pool570,24268
FMT.0033G..pool570,31512
FMT.0033I..pool570,17522
FMT.0033J..pool570,98458
FMT.0033K..pool591,22110
FMT.0033L..pool591,19840
FMT.0033M..pool591,36462
FMT.0033O..pool570,40780
FMT.0033Q..pool591,25340
FMT.0033S..pool591,15764
FMT.0033U..pool591,26560
FMT.0034A..pool564,212608
FMT.0034B..pool680,52236
FMT.0034C..pool591,17578
FMT.0034D..pool591,44048
FMT.0034E..pool581,50634
FMT.0034F..pool591,32768
FMT.0034G..pool591,25596
FMT.0034I..pool594,59824
FMT.0034J..pool594,63712
FMT.0034K..pool594,44520
FMT.0034L..pool604,21984
FMT.0034M..pool604,51528
FMT.0034N..pool604,45614
FMT.0034O..pool621,139720
FMT.0034P..pool621,26386
FMT.0034Q..pool621,206664
FMT.0034R..pool621,59664
FMT.0034S..pool621,219016
FMT.0034T..pool621,253926
FMT.0034U..pool621,27482
FMT.0034V..pool621,12280
FMT.0035A..pool570,36692
FMT.0035B..pool591,24270
FMT.0035C..pool591,51140
FMT.0035D..pool591,47232
FMT.0035E..pool591,35160
FMT.0035F..pool594,26698
FMT.0035G..pool594,44642
FMT.0035H..pool594,57690
FMT.0039A..pool564,753924
FMT.0039B..pool680,62918
FMT.0039C..pool680,42632
FMT.0039D..pool581,5300
FMT.0039E..pool591,23016
FMT.0039F..pool594,33694
FMT.0039G..pool696,50808
FMT.0039I..pool696,34326
FMT.0039J..pool696,46214
FMT.0039K..pool696,31878
FMT.0039L..pool696,36962
FMT.0039M..pool696,31154
FMT.0039N..pool696,61494
FMT.0039O..pool696,50302
FMT.0039P..pool696,41036
FMT.0039Q..pool696,50354
FMT.0039R..pool696,25142
FMT.0041A..pool570,21756
FMT.0041B..pool591,29110
FMT.0041C..pool591,23902
FMT.0041D..pool591,20068
FMT.0041E..pool585,759172
FMT.0041F..pool591,54988
FMT.0041G..pool687,69328
FMT.0041H..pool777,95496
FMT.0042A..pool570,14638
FMT.0042B..pool591,34250
FMT.0042C..pool591,23930
FMT.0042D..pool591,14954
FMT.0042E..pool591,46018
FMT.0043A..pool571,247734
FMT.0043B..pool591,42104
FMT.0043C..pool591,53232
FMT.0043D..pool591,19870
FMT.0043E..pool594,65150
FMT.0043F..pool594,19056
FMT.0043G..pool594,60738
FMT.0043H..pool687,79552
FMT.0043I..pool777,111016
FMT.0044A..pool570,81846
FMT.0044B..pool591,90948
FMT.0044C..pool591,16824
FMT.0044D..pool581,41890
FMT.0044E..pool591,18328
FMT.0044F..pool594,46942
FMT.0044G..pool594,62232
FMT.0044H..pool604,52510
FMT.0044I..pool777,93626
FMT.0045A..pool591,53702
FMT.0045B..pool591,21074
FMT.0045D..pool591,44562
FMT.0047A..pool571,459934
FMT.0047B..pool591,34740
FMT.0047C..pool591,15506
FMT.0047D..pool594,41036
FMT.0047E..pool594,49852
FMT.0047F..pool604,66914
FMT.0047G..pool777,35874
FMT.0047H..pool777,64328
FMT.0047I..pool777,107334
FMT.0047J..pool777,60902
FMT.0047K..pool777,102628
FMT.0048A..pool585,1501768
FMT.0048B..pool594,62086
FMT.0048C..pool594,73642
FMT.0048D..pool594,106390
FMT.0048E..pool621,147590
FMT.0048F..pool621,49926
FMT.0048G..pool687,126334
FMT.0048H..pool687,104968
FMT.0048I..pool687,129612
FMT.0048J..pool777,52694
FMT.0049A..pool591,99856
FMT.0049B..pool594,53754
FMT.0049C..pool604,31272
FMT.0049D..pool604,61908
FMT.0049E..pool599,185936
FMT.0049F..pool621,155344
FMT.0049G..pool621,55008
FMT.0049H..pool687,93504
FMT.0049I..pool687,69936
FMT.0049J..pool687,144940
FMT.0049K..pool777,157244
FMT.0050A..pool591,100406
FMT.0050B..pool604,22704
FMT.0050C..pool604,47048
FMT.0050D..pool604,28922
FMT.0050E..pool604,43798
FMT.0050F..pool604,44008
FMT.0050G..pool604,23822
FMT.0050H..pool621,112006
FMT.0050I..pool621,152356
FMT.0050K..pool621,53668
FMT.0050L..pool652,202502
FMT.0050M..pool674,111200
FMT.0050N..pool674,57280
FMT.0050O..pool696,54086
FMT.0050P..pool696,75388
FMT.0050Q..pool696,86718
FMT.0050R..pool777,147768
FMT.0052A..pool594,120418
FMT.0052B..pool621,168454
FMT.0052C..pool621,155836
FMT.0052D..pool621,37622
